	INDIGNATO	PREOCCUPATO	TRISTE	DIVERTITO	SODDISFATTO
adriatico#n	0.09886481693082931	0.2694374092094938	0.2255094132111182	0.25778100992541725	0.14840735072314157
adulterio#n	0.45477159438335407	0.12681350674797892	0.20518534855879722	0.06034478262852032	0.1528847676813496
adulto#a	0.18280446025465139	0.16325593125148577	0.21276519947094108	0.22365726819323328	0.2175171408296887
adulto#n	0.17862667607609803	0.26848528170124025	0.16440177242215392	0.14736351792044422	0.2411227518800635
adusbef#n	0.5718510482619452	0.052836311067256385	0.1567205886912191	0.12616772480446597	0.0924243271751134
advanced#n	0.0597218203527588	0.14777525704144995	0.12666631216886975	0.3273542931352712	0.33848231730165024
advisor#n	0.14533872965720776	0.325834551285083	0.13745652069291417	0.15097095712809666	0.24039924123669837
advisory#n	0.06663942384918226	0.18760324908634116	0.2949324805586755	0.2205351288090228	0.23028971769677842
aereo#a	0.15721148249961878	0.29150751558871074	0.252676697900308	0.1568018252142457	0.14180247879711666
aereo#n	0.16779536570954112	0.31034729967606245	0.2536562411063992	0.13881859292227489	0.12938250058572232
aeromobile#n	0.06876029255019221	0.46147815801445363	0.05047540847137478	0.3747478966053105	0.04453824435866887
aeronautica#n	0.13660748407677697	0.23618647359629433	0.4405002450456596	0.087620382076711	0.0990854152045579
aeronautico#a	0.10744026847916163	0.35063816753385646	0.19778679392232734	0.1865599983325594	0.15757477173209508
aeroporto#n	0.16873183188220253	0.32211791962783926	0.19679818235528698	0.1604570224586591	0.15189504367601206
aeroportuale#a	0.1661281156769341	0.18212890334001922	0.3167369555443323	0.14386854788916156	0.1911374775495528
aerospaziale#a	0.1757168372972783	0.06184657009666591	0.057872085729070204	0.4502113868043058	0.25435312007267974
afa#n	0.14222334480458046	0.30362043209465306	0.21676010619117464	0.2419399113572518	0.0954562055523399
affacciare#v	0.13088448026320929	0.19636840284080942	0.16919790949821592	0.2693030760696996	0.2342461313280658
affamato#a	0.10041580501469312	0.21704976290555947	0.21177402473473503	0.2956224204499644	0.17513798689504811
affannare#v	0.11927457798043979	0.2949857816133987	0.18580462100778225	0.12363815953345383	0.27629685986492547
affanno#n	0.1355130623367567	0.23526660902017882	0.20546450318561452	0.1374859954499728	0.28626983000747713
affare#n	0.23387178617223175	0.26615123009899083	0.11977807291785644	0.19300802453243682	0.18719088627848418
affari#n	0.23761386318913774	0.23719850991827013	0.11204320347743771	0.20591397865148411	0.20723044476367025
affascinante#a	0.04066225921084533	0.22834265433404152	0.14626800438028187	0.2793633235718625	0.30536375850296876
affascinare#v	0.10158552240626346	0.16215665444162788	0.17729144975644065	0.29838449213160184	0.2605818812640661
affatto#r	0.188006563141124	0.23889981474978822	0.1493494177051693	0.23228632872375868	0.19145787568015987
affermare#v	0.22819798586795048	0.21932414886006213	0.15848243641588583	0.19266789547327198	0.20132753338282944
affermazione#n	0.24426493165144944	0.1698959849437995	0.13778776548522664	0.2446170389797804	0.20343427893974397
afferrare#v	0.13710676756420087	0.14209309944795623	0.4051072584666679	0.18882172048568807	0.12687115403548707
affettivo#a	0.165003892617587	0.07612994161074037	0.28950247969294285	0.22580108638464655	0.24356259969408334
affetto#a	0.15293873941226513	0.23609827903556985	0.380019422903422	0.08793146831072883	0.14301209033801396
affetto#n	0.1394998904732645	0.12295195819078325	0.2995713377410247	0.21415242043205754	0.22382439316287
affettuoso#a	0.21410027147926047	0.16461379362432838	0.1953430670054979	0.25937368770540464	0.16656918018550862
affezionare#v	0.08108116651135945	0.14053612971545218	0.09721462138098637	0.5219654656809944	0.15920261671120747
affiancare#v	0.18576660356113536	0.17972858616550247	0.18423405095342782	0.24015234175571412	0.21011841756422012
affidabile#a	0.1356152298408587	0.25700465888579493	0.13073346526084026	0.25477722426827343	0.22186942174423271
affidamento#n	0.29845585164766225	0.19047123511468025	0.11591374615050269	0.19057141572793546	0.2045877513592193
affidare#v	0.20140430946357746	0.2272033126669627	0.18471084175179558	0.20289862878862014	0.18378290732904415
affievolire#v	0.17679270377528708	0.12375919161891653	0.2714124162177989	0.16602791596882896	0.2620077724191685
affilare#v	0.06415887636365729	0.25209306595367365	0.07027456512961668	0.5229947987780881	0.09047869377496445
affiliare#v	0.15123617133090442	0.2473950729744481	0.10149974101301254	0.31290757914612116	0.1869614355355137
affinare#v	0.11861458375115438	0.08025751876168773	0.2582499547533601	0.26990398662671966	0.27297395610707814
affine#n	0.25724294334888326	0.10874950253222944	0.2890338219404282	0.17742968595118513	0.16754404622727412
affiorare#v	0.1308609502872238	0.14353429323660755	0.25540584218911433	0.30724804756669544	0.1629508667203589
affittare#v	0.24595538946426715	0.21933960691481197	0.14365471630740506	0.22734115109079375	0.16370913622272187
affitto#n	0.2116211005864964	0.19684552931222055	0.11051027839915184	0.26929984402404433	0.21172324767808673
affliggere#v	0.1402381467384003	0.18486373290167454	0.1237554796005575	0.2749814848966001	0.27616115586276757
affluenza#n	0.1326638159355784	0.1769497894440449	0.11108580038301183	0.1793139071075626	0.39998668712980223
afflusso#n	0.27968364461802686	0.23030493339010355	0.12624400911601494	0.20881697329217638	0.1549504395836782
affollare#v	0.2135829165502598	0.20951366959665094	0.22541588337889304	0.11482205557356487	0.2366654749006314
affollato#a	0.17835774335545837	0.21717345876377547	0.13116048029990668	0.277744373333172	0.19556394424768758
affondare#v	0.1549963387064205	0.17555625169001013	0.2923153402357827	0.14145910729647987	0.23567296207130664
affondo#n	0.25941290086853785	0.2054355979044548	0.07209306589450505	0.2594428538567553	0.20361558147574696
affossare#v	0.2581043134844331	0.3111617493287258	0.11631606921102511	0.12324671144096914	0.1911711565348469
affrancare#v	0.3870159694741932	0.1592111683209929	0.24779099604001298	0.12682938755889722	0.07915247860590384
affresco#n	0.07692222697830133	0.14156276667961934	0.10349140674304871	0.42646689220325024	0.2515567073957805
affrettare#v	0.23776721740777348	0.19515031394743002	0.15570114566876458	0.24250498038724108	0.168876342588791
affrontare#v	0.2041934159214251	0.23156076350886698	0.14814209226242372	0.20829612453084032	0.20780760377644386
affronto#n	0.1254824302487376	0.10866634011087013	0.29800093294733804	0.18076506784811505	0.28708522884493926
afghanistan#n	0.17469807133447923	0.21316661488735422	0.324699289916964	0.11645232688997778	0.17098369697122456
afghano#a	0.18473172824322037	0.15395658991671501	0.37377013559680305	0.11483050579926456	0.17271104044399693
afghano#n	0.18506561443799385	0.16366908653416082	0.2848101201362578	0.23466861564111668	0.1317865632504709
afghano#v	0.28583399194938597	0.08732769288489466	0.419787020013483	0.11812929019285111	0.08892200495938511
afp#n	0.33907182831469945	0.0944145799600815	0.3021060696562063	0.11217036939353893	0.1522371526754738
africa#n	0.17867471517424993	0.26504385751492227	0.14886379397538607	0.21761321135905587	0.18980442197638583
africano#a	0.1801769453909451	0.23275582990590565	0.17648636288356978	0.18655198782858562	0.22402887399099375
agcom#n	0.3501799134326292	0.16810733834496136	0.124968475597311	0.15401514910556668	0.20272912351953165
age#n	0.10483251530020292	0.1532438889907044	0.1248047410957943	0.27755986476874317	0.33955898984455524
agency#n	0.17162532853339374	0.3069607958670851	0.20878681119496495	0.15948599612390132	0.15314106828065488
agenda#n	0.27386124419595737	0.202964217594226	0.1404528684573164	0.17462513235024849	0.20809653740225179
agente#n	0.21828032374553832	0.20031530968964162	0.2629967961493407	0.1763235020746991	0.14208406834078047
agenzia#n	0.208039276001226	0.25203574901711673	0.17904794654579803	0.18336898433281212	0.1775080441030472
agevolare#v	0.2333137448453457	0.21298135533354834	0.1254236912386288	0.21368991314793367	0.21459129543454344
agevolazione#n	0.3137605090829939	0.1891690562138146	0.1217579169442719	0.19176972091580372	0.18354279684311595
agevole#a	0.15407868413269038	0.3837007353304465	0.21043103810376332	0.0718593562710795	0.17993018616202036
agevolmente#r	0.08251845134896826	0.17920381581922568	0.0838266921177975	0.280061833139083	0.37438920757492566
agganciare#v	0.20306985631971033	0.11272317283743022	0.1795445365728223	0.25048914301561515	0.254173291254422
aggancio#n	0.186424686366716	0.2578260549398563	0.22952249973616842	0.0596489791985064	0.26657777975875285
aggettivo#n	0.1010332178313508	0.21111407859599346	0.049030426091329085	0.31852927624810734	0.32029300123321935
agghiacciante#a	0.354724945320551	0.11296683591045646	0.2939218058196887	0.11892555386291515	0.11946085908638894
aggiornamento#n	0.15420145322687445	0.29466432315329777	0.1751244927012657	0.21686223370017677	0.15914749721838528
aggiornare#v	0.1853439998522711	0.21915922371788554	0.1734574438112224	0.1697484884115876	0.25229084420703346
aggiornato#a	0.3093105312253775	0.1960987191665614	0.17743788537344932	0.11672072194684951	0.2004321422877624
aggirare#v	0.2310557566819846	0.17733243125333403	0.20461985601200863	0.21323675960665145	0.17375519644602122
aggiudicare#v	0.1225977228103008	0.2214966135661076	0.10816045442968991	0.2969618682095566	0.25078334098434507
aggiungere#n	0.2783682573340972	0.2760973713097746	0.04285479324093602	0.01479674832016403	0.3878828297950284
aggiungere#v	0.24765418505021675	0.1943717967075603	0.16255069318966814	0.18739440367902746	0.2080289213735273
aggiuntivo#a	0.2953325589035725	0.26546741251967415	0.08583195222453659	0.17247615846521014	0.18089191788700665
aggiunto#a	0.2528384189818768	0.27105215690861145	0.11991802422307643	0.1665681449029705	0.1896232549834648
aggiustamento#n	0.3053886361303266	0.21394954348404063	0.1008656694646978	0.21679556462658045	0.16300058629435454
aggiustare#v	0.2032140555052166	0.26490994559919806	0.16836740540463677	0.2045925539112705	0.15891603957967818
aggrappare#v	0.14014829282276012	0.1497919459082912	0.31467229975334676	0.19735498440235033	0.1980324771132515
aggravante#n	0.3321020107932442	0.14888455570984524	0.17453245312165092	0.15849300775254482	0.18598797262271496
aggravare#v	0.25810337823573054	0.2732596645919644	0.23685289642805063	0.11853065286818344	0.11325340787607091
aggravato#a	0.3778863728833104	0.11041116730152639	0.1789509036050128	0.15945091845142512	0.17330063775872523
aggravio#n	0.6930947250555904	0.04308964058296229	0.13128015664160372	0.07238205364834688	0.060153424071496715
aggredire#v	0.2501645527264438	0.21844175290646994	0.2508842118531027	0.1477662066694437	0.13274327584453985
aggregare#v	0.1568885930527006	0.22482328571645438	0.2000290132270667	0.19223029082759563	0.22602881717618264
aggregazione#n	0.15524550364333478	0.18720275104034684	0.14255697145823154	0.21710559011828545	0.2978891837398014
aggressione#n	0.285537276504606	0.18832280715432928	0.24420079981087836	0.13990944807392153	0.14202966845626483
aggressivo#a	0.16506014743751604	0.29580874237024835	0.14260788440432623	0.1831676419776318	0.2133555838102775
aggressore#n	0.22928544330002643	0.2996357167363647	0.22146413872130935	0.12552258270530073	0.12409211853699881
agguantare#v	0.12755248268084604	0.13574399201829526	0.14422933382582298	0.25066477105378693	0.3418094204212488
agguato#n	0.17096773413380517	0.24169251629895794	0.30329231651216854	0.11833886418068817	0.16570856887438018
agguerrito#a	0.21422229240267882	0.10723143335561952	0.09890728819178611	0.3102121357126833	0.2694268503372322
agi#n	0.18080097397779182	0.24174968006385833	0.08211355485390798	0.2393075832435273	0.25602820786091446
agile#a	0.21245032416205567	0.1657763109106111	0.01377434166653428	0.3919341704911131	0.21606485276968582
agio#n	0.19128413482388062	0.13297639539568676	0.21960875845258152	0.1821873876029501	0.273943323724901
agire#v	0.22824784150966237	0.2378802673086232	0.15311174015143403	0.1835145298050055	0.1972456212252749
agitare#v	0.13617792134511908	0.20143577327583065	0.2003326144092685	0.2337196191860876	0.22833407178369405
agitazione#n	0.1622538817150099	0.22873328823729236	0.13113051797451133	0.21969317009417083	0.25818914197901555
agnelli#n	0.19710025373599813	0.16660832635008382	0.15861131216391627	0.22946837252359814	0.24821173522640366
agnello#n	0.4813243381583269	0.1459278057982361	0.16245304271549382	0.0784008793506733	0.1318939339772698
agnese#n	0.25223746966133476	0.24099772442483627	0.22615480320586115	0.07393120362499868	0.2066787990829691
ago#n	0.09901951433519975	0.30005788923947857	0.18686744456947602	0.2519098542987158	0.16214529755712975
agognare#n	0.20614673206266954	0.38860583436732593	0.15515667314260756	0.07702047684801587	0.17307028357938117
agonia#n	0.19720770790165057	0.08249463028264963	0.4339666517574684	0.14080197928457064	0.14552903077366058
agonismo#n	0.11474034814058548	0.11973252666403396	0.11502981223570667	0.13369743503150608	0.5167998779281677
agonistico#a	0.08417736910565089	0.12452517360050992	0.23174963268288465	0.2968854335214994	0.2626623910894552
agostini#n	0.1748156312768216	0.22850420765317606	0.10356382528141835	0.25005293287950603	0.243063402909078
agostino#n	0.3194728545492008	0.097569683920671	0.1718868086543232	0.2534970730444849	0.15757357983132017
agosto#n	0.20666309436443578	0.20313723876888104	0.19908888523868512	0.1789660806574344	0.21214470097056362
agr#n	0.20400654019620182	0.11992072324575738	0.5143866491778493	0.0	0.1616860873801916
agrario#a	0.1273802399466249	0.27415965964126987	0.05964011816759594	0.34519371932280296	0.19362626292170634
agricolo#a	0.14190873698099	0.31449108293409805	0.09545053090294603	0.18892802115325305	0.25922162802871285
agricoltore#n	0.16402883089463186	0.19300710363891466	0.1914674073439626	0.2161676856920348	0.23532897243045614
agricoltura#n	0.16651167642041428	0.26074690773572956	0.14441968418761086	0.191134036778412	0.23718769487783326
agrigento#n	0.2281418039495069	0.2219385850841873	0.2518145006197111	0.17306536300641417	0.12503974734018045
agriturismo#n	0.2025470071484695	0.19264396117206126	0.29146834010773615	0.08575986186836135	0.22758082970337173
agroalimentare#a	0.2467658729984038	0.19241843031434405	0.08029586369831934	0.21315759211247534	0.26736224087645755
agrume#n	0.28354186901525785	0.07243561268273789	0.07654528842787674	0.07820030944512694	0.4892769204290007
aguzzino#n	0.4219304353465136	0.13146151420947652	0.20244773250729403	0.10066225847641455	0.14349805946030142
ahmad#n	0.1157480671211617	0.5034237287651159	0.240025083653512	0.05881673835470157	0.0819863821055088
ahmed#n	0.3837173988189707	0.22721350562639203	0.07261499859718118	0.15798940857794427	0.15846468837951186
aia#n	0.14131395361549576	0.5007477145929102	0.090776177770175	0.14281162479624643	0.12435052922517263
aids#n	0.24628987900250246	0.14410304955474212	0.39717236198063377	0.07381254015745746	0.1386221693046643
air#n	0.1623374424957327	0.23145378014978735	0.2721244097625162	0.17992211007619272	0.15416225751577112
airbus#n	0.19963051285897837	0.5858685821113723	0.061456625149777074	0.07755141170124658	0.0754928681786257
aires#n	0.16055650638476468	0.19869063212291216	0.24302709809260392	0.21402281018068245	0.18370295321903687
airlines#n	0.1262385900758398	0.3914796300739924	0.3311464200973835	0.0962181910401017	0.054917168712682686
airways#n	0.07819423616672341	0.37284771024172386	0.3614565017803484	0.05378753678762014	0.1337140150235841
aiutare#v	0.18254509118789097	0.21666261681031654	0.16966170216255624	0.20504179798923738	0.22608879184999892
aiutino#n	0.31919376698403784	0.14474352113683192	0.0675065829502852	0.1937451809628828	0.2748109479659623
